id,severity,scope,file,line,section_ref,title,description,recommendation,status
SEC-011,high,build,plugwerk-api/plugwerk-api-endpoint/build/generated/pom.xml,1,A06 - Vulnerable Components,CVE-2025-55752 Tomcat directory traversal via rewrite with possible RCE (HIGH CVSS 7.5),"tomcat-embed-core 10.1.12 affected by CVE-2025-55752. Regression in URL rewrite normalization allows path traversal bypassing security constraints including /WEB-INF/. If PUT is enabled, RCE is possible. Fixed in 10.1.45.","Upgrade Tomcat to >= 10.1.45 (covered by BOM upgrade per SEC-001).",open
SEC-012,high,build,plugwerk-api/plugwerk-api-endpoint/build/generated/pom.xml,1,A06 - Vulnerable Components,CVE-2026-24734 Tomcat OCSP revocation bypass (HIGH CVSS 7.5),"tomcat-embed-core 10.1.12 affected by CVE-2026-24734. Incomplete OCSP response verification allows certificate revocation bypass. Fixed in 10.1.52. Impact limited to deployments using mTLS with an OCSP responder.","Upgrade Tomcat to >= 10.1.52 (covered by BOM upgrade per SEC-001).",open
SEC-013,high,build,plugwerk-api/plugwerk-api-endpoint/build/generated/pom.xml,1,A06 - Vulnerable Components,CVE-2026-34483 Tomcat JsonAccessLogValve information disclosure (HIGH CVSS 7.5),"tomcat-embed-core 10.1.12 affected by CVE-2026-34483. Improper encoding in JsonAccessLogValve can leak sensitive data. Fixed in 10.1.54.","Upgrade Tomcat to >= 10.1.54 (covered by BOM upgrade per SEC-001).",open
SEC-014,high,build,plugwerk-api/plugwerk-api-endpoint/build/generated/pom.xml,1,A06 - Vulnerable Components,CVE-2026-34487 Tomcat Kubernetes bearer token in logs (HIGH CVSS 7.5),"tomcat-embed-core 10.1.12 affected by CVE-2026-34487. Cloud membership clustering component logs Kubernetes bearer token. Fixed in 10.1.54. Impact limited to Kubernetes deployments using Tomcat clustering.","Upgrade Tomcat to >= 10.1.54 (covered by BOM upgrade per SEC-001).",open
SEC-015,high,build,plugwerk-api/plugwerk-api-endpoint/build/generated/pom.xml,1,A06 - Vulnerable Components,CVE-2025-22235 Spring Boot EndpointRequest.to() creates wrong matcher (HIGH CVSS 7.3),"spring-boot affected by CVE-2025-22235. EndpointRequest.to() creates a null/** matcher if the referenced actuator endpoint is disabled or not exposed, potentially bypassing security rules on /null paths. Fixed in spring-boot 3.4.5 / 3.3.11. Affects Plugwerk only if EndpointRequest.to() is used in security config for disabled endpoints.","Upgrade Spring Boot BOM to >= 3.4.5. Audit the security config for usage of EndpointRequest.to() referencing non-exposed endpoints.",open
SEC-016,high,build,plugwerk-api/plugwerk-api-endpoint/build/generated/pom.xml,1,A06 - Vulnerable Components,CVE-2025-41249 Spring Framework annotation detection bypass for @EnableMethodSecurity (HIGH CVSS 7.5),"spring-core affected by CVE-2025-41249. Annotation detection may fail for methods in type hierarchies with parameterized super types, breaking @EnableMethodSecurity authorization. Fixed in spring-core 6.2.11.","Upgrade Spring Framework to >= 6.2.11 (via Spring Boot BOM upgrade).",open
SEC-017,high,build,plugwerk-api/plugwerk-api-endpoint/build/generated/pom.xml,1,A06 - Vulnerable Components,CVE-2024-22243 / CVE-2024-22259 / CVE-2024-22262 Spring UriComponentsBuilder SSRF/open-redirect (HIGH CVSS 8.1),"spring-web affected by CVE-2024-22243, CVE-2024-22259, CVE-2024-22262. UriComponentsBuilder host validation can be bypassed enabling open-redirect or SSRF. Fixed in spring-web 6.1.6. Affects Plugwerk if UriComponentsBuilder is used to parse user-supplied URLs with host validation.","Upgrade Spring Framework to >= 6.1.6 (via Spring Boot BOM upgrade). Audit usages of UriComponentsBuilder.fromUriString(userInput) in the codebase.",open
SEC-018,high,build,plugwerk-api/plugwerk-api-endpoint/build/generated/pom.xml,1,A06 - Vulnerable Components,CVE-2023-34053 Spring MVC + Micrometer DoS (HIGH CVSS 7.5),"spring-webmvc affected by CVE-2023-34053. Specially crafted requests against Spring MVC with ObservationRegistry can cause DoS. Fixed in spring-webmvc 6.0.14.","Upgrade Spring Framework to >= 6.0.14 (covered by BOM upgrade).",open
SEC-019,high,build,plugwerk-api/plugwerk-api-endpoint/build/generated/pom.xml,1,A06 - Vulnerable Components,CVE-2024-38816 / CVE-2024-38819 Spring WebMvc.fn path traversal (HIGH CVSS 7.5),"spring-webmvc affected by CVE-2024-38816 and CVE-2024-38819. RouterFunctions + FileSystemResource allows path traversal. Fixed in 6.1.14. Not exploitable on Tomcat with default Spring Security HTTP Firewall enabled, but dependency must be updated.","Upgrade Spring Framework to >= 6.1.14 (covered by BOM upgrade). Confirm Spring Security HTTP Firewall is active.",open
SEC-020,high,build,plugwerk-api/plugwerk-api-endpoint/build/generated/pom.xml,1,A06 - Vulnerable Components,CVE-2022-1471 SnakeYAML unsafe deserialization RCE (HIGH CVSS 8.3),"org.yaml:snakeyaml affected by CVE-2022-1471. The unsafe Constructor() class can be exploited for RCE if attacker-controlled YAML is parsed. Fixed in snakeyaml 2.0. Spring Boot 4.0.x should include snakeyaml >= 2.0; presence in the stale generated pom.xml is a build artifact issue.","Upgrade the plugwerk-api-endpoint module BOM. Confirm runtime classpath uses snakeyaml >= 2.0.",open
SEC-021,medium,build,plugwerk-api/plugwerk-api-endpoint/build/generated/pom.xml,1,A06 - Vulnerable Components,CVE-2024-12798 logback ACE via JaninoEventEvaluator (MEDIUM),"logback-core 1.4.11 affected by CVE-2024-12798. Attacker with write access to logback config can execute arbitrary code via JaninoEventEvaluator. Requires existing privilege. Fixed in 1.5.13.","Upgrade logback (via Spring Boot BOM upgrade to >= 3.2.x).",open
SEC-022,medium,build,plugwerk-api/plugwerk-api-endpoint/build/generated/pom.xml,1,A06 - Vulnerable Components,CVE-2025-11226 logback conditional ACE (MEDIUM),"logback-core 1.4.11 affected by CVE-2025-11226. ACE via conditional configuration file processing (requires Janino + Spring on classpath and write access to config). Fixed in 1.5.19.","Upgrade logback (via Spring Boot BOM upgrade).",open
SEC-023,medium,build,plugwerk-api/plugwerk-api-endpoint/build/generated/pom.xml,1,A06 - Vulnerable Components,GHSA-72hv-8253-57qq jackson-core async parser maxNumberLength bypass DoS (MEDIUM),"com.fasterxml.jackson.core:jackson-core 2.15.2 affected by GHSA-72hv-8253-57qq. The async (non-blocking) JSON parser ignores the maxNumberLength constraint, enabling memory/CPU exhaustion DoS. Fixed in 2.18.6 / 2.21.1. This is the annotations-only jackson-core 2.x dependency in the stale generated pom; the main server uses jackson 3.1.0 (tools.jackson group).","Upgrade jackson-annotations to a version where the accompanying jackson-core is >= 2.18.6, or pin com.fasterxml.jackson.core:jackson-core >= 2.18.6 explicitly in the api-endpoint module.",open
SEC-024,medium,build,plugwerk-api/plugwerk-api-endpoint/build/generated/pom.xml,1,A06 - Vulnerable Components,CVE-2023-41080 Tomcat open redirect in FORM auth (MEDIUM CVSS 6.1),"tomcat-embed-core 10.1.12 affected by CVE-2023-41080. Open redirect in FORM authentication (ROOT web application only). Fixed in 10.1.13. Not exploitable unless FORM auth is used.","Upgrade Tomcat (covered by BOM upgrade per SEC-001).",open
SEC-025,medium,build,plugwerk-api/plugwerk-api-endpoint/build/generated/pom.xml,1,A06 - Vulnerable Components,CVE-2023-42795 Tomcat information leak via recycled objects (MEDIUM CVSS 5.3),"tomcat-embed-core 10.1.12 affected by CVE-2023-42795. Recycling error causes request/response data to leak across requests. Fixed in 10.1.14.","Upgrade Tomcat (covered by BOM upgrade per SEC-001).",open
SEC-026,medium,build,plugwerk-api/plugwerk-api-endpoint/build/generated/pom.xml,1,A06 - Vulnerable Components,CVE-2023-44487 HTTP/2 Rapid Reset Attack DoS (MEDIUM CVSS 5.3),"tomcat-embed-core 10.1.12 affected by CVE-2023-44487 (Rapid Reset). Exploited in the wild 2023. Fixed in 10.1.14.","Upgrade Tomcat (covered by BOM upgrade per SEC-001).",open
SEC-027,medium,build,plugwerk-api/plugwerk-api-endpoint/build/generated/pom.xml,1,A06 - Vulnerable Components,CVE-2023-45648 Tomcat HTTP trailer header request smuggling (MEDIUM CVSS 5.3),"tomcat-embed-core 10.1.12 affected by CVE-2023-45648. Invalid trailer header causes request smuggling. Fixed in 10.1.14.","Upgrade Tomcat (covered by BOM upgrade per SEC-001).",open
SEC-028,medium,build,plugwerk-api/plugwerk-api-endpoint/build/generated/pom.xml,1,A06 - Vulnerable Components,CVE-2024-24549 Tomcat HTTP/2 header handling DoS (MEDIUM CVSS 7.5),"tomcat-embed-core 10.1.12 affected by CVE-2024-24549. Requests exceeding header limits do not reset the HTTP/2 stream immediately, enabling DoS. Fixed in 10.1.19.","Upgrade Tomcat (covered by BOM upgrade per SEC-001).",open
SEC-029,medium,build,plugwerk-api/plugwerk-api-endpoint/build/generated/pom.xml,1,A06 - Vulnerable Components,CVE-2025-31650 Tomcat invalid HTTP priority header memory leak DoS (MEDIUM),"tomcat-embed-core 10.1.12 affected by CVE-2025-31650. Memory leak from invalid HTTP priority headers can trigger OOM DoS. Fixed in 10.1.40.","Upgrade Tomcat (covered by BOM upgrade per SEC-001).",open
SEC-030,medium,build,plugwerk-api/plugwerk-api-endpoint/build/generated/pom.xml,1,A06 - Vulnerable Components,CVE-2025-49124 Tomcat Windows installer untrusted search path (MEDIUM — not applicable),"tomcat-embed-core 10.1.12 affected by CVE-2025-49124. Windows-installer-only issue (icacls.exe path not specified). Plugwerk runs on Linux in Docker; this is not exploitable in the deployed context.","Mark as false-positive for Docker/Linux deployments. Upgrade Tomcat anyway as part of general BOM upgrade.",open
SEC-031,medium,build,plugwerk-api/plugwerk-api-endpoint/build/generated/pom.xml,1,A06 - Vulnerable Components,CVE-2025-49125 Tomcat security constraint bypass for pre/post-resources (MEDIUM),"tomcat-embed-core 10.1.12 affected by CVE-2025-49125. PreResources or PostResources mounted off-root can be accessed via paths not covered by security constraints. Fixed in 10.1.42.","Upgrade Tomcat (covered by BOM upgrade per SEC-001). Confirm no PreResources/PostResources are used.",open
SEC-032,medium,build,plugwerk-api/plugwerk-api-endpoint/build/generated/pom.xml,1,A06 - Vulnerable Components,CVE-2025-66614 Tomcat client cert bypass via SNI/Host mismatch (MEDIUM CVSS 9.1 v3),"tomcat-embed-core 10.1.12 affected by CVE-2025-66614. SNI extension hostname not validated against HTTP Host header; allows client cert auth bypass with multiple virtual hosts. Fixed in 10.1.50. Exploitable only if multiple virtual hosts with different mTLS requirements are configured.","Upgrade Tomcat (covered by BOM upgrade per SEC-001).",open
SEC-033,medium,build,plugwerk-api/plugwerk-api-endpoint/build/generated/pom.xml,1,A06 - Vulnerable Components,CVE-2026-25854 Tomcat open redirect via LoadBalancerDrainingValve (MEDIUM),"tomcat-embed-core 10.1.12 affected by CVE-2026-25854. Open redirect via LoadBalancerDrainingValve. Fixed in 10.1.53. Exploitable only if LoadBalancerDrainingValve is configured.","Upgrade Tomcat (covered by BOM upgrade per SEC-001).",open
SEC-034,medium,build,plugwerk-api/plugwerk-api-endpoint/build/generated/pom.xml,1,A06 - Vulnerable Components,CVE-2024-23672 Tomcat WebSocket DoS (MEDIUM CVSS 6.3),"tomcat-embed-websocket 10.1.12 affected by CVE-2024-23672. WebSocket clients can keep connections open indefinitely causing resource consumption. Fixed in 10.1.19.","Upgrade Tomcat (covered by BOM upgrade per SEC-001).",open
SEC-035,medium,build,plugwerk-api/plugwerk-api-endpoint/build/generated/pom.xml,1,A06 - Vulnerable Components,CVE-2024-38820 Spring DataBinder disallowedFields locale-dependent bypass (MEDIUM CVSS 5.3),"spring-web affected by CVE-2024-38820. String.toLowerCase() locale exceptions may allow disallowedFields patterns to be bypassed. Fixed in spring-web 6.1.14.","Upgrade Spring Framework (covered by BOM upgrade).",open
SEC-036,medium,build,plugwerk-api/plugwerk-api-endpoint/build/generated/pom.xml,1,A06 - Vulnerable Components,CVE-2024-38809 Spring Framework ETag conditional request DoS (MEDIUM CVSS 5.3),"spring-web affected by CVE-2024-38809. Parsing ETags from If-Match or If-None-Match headers can cause DoS. Fixed in spring-web 6.1.12.","Upgrade Spring Framework (covered by BOM upgrade).",open
SEC-037,medium,build,plugwerk-api/plugwerk-api-endpoint/build/generated/pom.xml,1,A06 - Vulnerable Components,CVE-2025-41234 Spring Framework reflected file download via ContentDisposition (MEDIUM CVSS 6.5),"spring-web affected by CVE-2025-41234. ContentDisposition.Builder#filename(String Charset) with user-supplied input and non-ASCII charset enables RFD attack. Fixed in spring-web 6.1.21.","Upgrade Spring Framework (covered by BOM upgrade). Audit all usages of ContentDisposition.Builder#filename(String Charset).",open
SEC-038,medium,build,plugwerk-api/plugwerk-api-endpoint/build/generated/pom.xml,1,A06 - Vulnerable Components,CVE-2025-41242 Spring MVC path traversal on non-compliant Servlet containers (MEDIUM CVSS 5.9),"spring-webmvc affected by CVE-2025-41242. Path traversal on Servlet containers that do not reject suspicious sequences. Apache Tomcat with default configuration is NOT affected. Fixed in spring-webmvc 6.2.10.","Upgrade Spring Framework (covered by BOM upgrade). Running on Tomcat with defaults mitigates this.",open
SEC-039,medium,build,plugwerk-api/plugwerk-api-endpoint/build/generated/pom.xml,1,A06 - Vulnerable Components,CVE-2026-22737 Spring MVC scripting engine template information disclosure (MEDIUM CVSS 5.9),"spring-webmvc affected by CVE-2026-22737. Java scripting engine enabled template views (JRuby/Jython) can disclose files outside configured locations. Fixed in spring-webmvc 6.2.17. Impact: none if JSP scripting engine templates are not used.","Upgrade Spring Framework (covered by BOM upgrade). Confirm no JRuby/Jython ScriptTemplateViewResolver is configured.",open
SEC-040,info,build,plugwerk-api/plugwerk-api-endpoint/build/generated/pom.xml,1,A06 - License,License notice: logback-classic EPL-1.0 and LGPL-2.1-only,"Trivy flags logback-classic and logback-core under EPL-1.0 (reciprocal) and LGPL-2.1-only (restricted). LGPL-2.1 is compatible with AGPL-3.0 when dynamically linked (which is the case here — logback is a runtime dependency pulled transitively). EPL-1.0 is also compatible under the same terms. No action required but should be reviewed by legal counsel for any dual-licensing commercial offering.","Confirm dynamic linking (JAR on classpath) satisfies LGPL-2.1 requirements. Document in THIRD-PARTY-LICENSES.",open
SEC-041,info,build,plugwerk-api/plugwerk-api-endpoint/build/generated/pom.xml,1,A06 - License,License notice: jakarta.annotation-api EPL-2.0 and GPL-2.0-with-classpath-exception,"Trivy flags jakarta.annotation:jakarta.annotation-api under EPL-2.0 (reciprocal) and GPL-2.0-with-classpath-exception (restricted). The classpath exception means usage on the classpath is permitted regardless of the license of Plugwerk itself. No action required.","Document in THIRD-PARTY-LICENSES file.",open
SEC-042,high,ops,plugwerk-server/plugwerk-server-backend/src/dist/Dockerfile,1,A05 - Security Misconfiguration,Docker base image eclipse-temurin:21-jre-alpine uses floating tag (no SHA digest),"The Dockerfile uses FROM eclipse-temurin:21-jre-alpine without a pinned SHA-256 digest. This means the image can change silently between builds if the upstream tag is updated, introducing untested changes or supply chain risk. Hadolint would normally catch this (DL3007) but the hadolint scan was reported clean — this finding is from direct code review.","Pin the base image to a specific digest: FROM eclipse-temurin:21-jre-alpine@sha256:<digest>. Update the digest as part of the regular dependency maintenance cycle.",open
SEC-043,low,ops,plugwerk-server/plugwerk-server-backend/src/dist/Dockerfile,1,A05 - Security Misconfiguration,Dockerfile missing HEALTHCHECK directive,"The Dockerfile does not include a HEALTHCHECK instruction. Without it Docker cannot automatically detect that the application is unhealthy and orchestrators cannot reliably restart failed containers. The docker-compose.yml provides a healthcheck at the compose level only.","Add HEALTHCHECK NONE or a real health check: HEALTHCHECK --interval=30s --timeout=5s --start-period=30s --retries=3 CMD wget -qO- http://localhost:8080/actuator/health | grep -q '\"status\":\"UP\"' || exit 1",open
SEC-044,medium,ops,plugwerk-server/plugwerk-server-backend/src/dist/docker-compose.yml,1,A05 - Security Misconfiguration,docker-compose.yml PLUGWERK_AUTH_ADMIN_PASSWORD uses empty default (silent insecure start),"Line 29 sets PLUGWERK_AUTH_ADMIN_PASSWORD: ${PLUGWERK_AUTH_ADMIN_PASSWORD:-} — if the environment variable is not set the placeholder resolves to an empty string rather than failing fast. The application generates a random password and logs it once at startup which is documented behavior but the operator may not notice. PLUGWERK_JWT_SECRET and PLUGWERK_ENCRYPTION_KEY correctly use the :? fail-fast syntax. POSTGRES_PASSWORD is hardcoded to 'plugwerk' (acceptable only for local dev compose).","Consider also applying the :? fail-fast syntax to PLUGWERK_AUTH_ADMIN_PASSWORD in the dist docker-compose.yml so that operators are explicitly forced to set it. Document the random-generation fallback clearly in the README.",fixed
SEC-045,high,ops,docker/dockerhub-readme.md,51,A05 - Security Misconfiguration,docker-compose Quick Start snippet contains weak example credentials,"The Quick Start section in dockerhub-readme.md (line 50-52) shows PLUGWERK_JWT_SECRET: change-me-min-32-characters-long! and PLUGWERK_ENCRYPTION_KEY: exactly16charss and PLUGWERK_AUTH_ADMIN_PASSWORD: admin as example values. Operators who copy-paste this without changing the values will run production with known weak credentials. These are documentation examples not real leaked secrets (see SEC-FP-001) but they pose a social-engineering / copy-paste risk.","Add a prominent warning in bold immediately above the snippet: WARNING: Replace ALL secret values before deploying to production. Consider replacing the inline secret values with <GENERATE WITH: openssl rand -base64 32> placeholder text.",fixed
SEC-046,high,build,.github/workflows/ci.yml,50,A05 - Security Misconfiguration,CI workflow uses floating action references without SHA pinning,"ci.yml (and other workflows) reference actions via floating tags: actions/checkout@v4 actions/setup-java@v4 actions/setup-node@v4 gradle/actions/setup-gradle@v4 actions/upload-artifact@v4. If any of these tags are moved or the upstream repository is compromised a supply-chain attack can execute arbitrary code in the CI pipeline with the GITHUB_TOKEN.","Pin all actions to a full commit SHA: e.g. actions/checkout@11bd71901bbe5b1630ceea73d27597364c9af683 (v4.2.2). Use a tool like Dependabot (actions) or pin-github-action to automate.",open
SEC-047,high,build,.github/workflows/release.yml,219,A05 - Security Misconfiguration,release.yml uses peter-evans/dockerhub-description@v4 and peter-evans/repository-dispatch@v3 without SHA pinning,"release.yml references third-party actions at floating tags: peter-evans/dockerhub-description@v4 peter-evans/repository-dispatch@v3 docker/setup-qemu-action@v3 docker/setup-buildx-action@v3 docker/login-action@v3 docker/metadata-action@v5 docker/build-push-action@v6. These are higher-risk than first-party actions because they are maintained by third parties.","Pin all third-party actions to commit SHAs. Use Dependabot to keep them current.",open
SEC-048,high,build,.github/workflows/cla.yml,9,A05 - Security Misconfiguration,"cla.yml uses pull_request_target with overly broad permissions (contents: write pull-requests: write) and a third-party action at a non-SHA-pinned tag","cla.yml triggers on pull_request_target (which runs with the target branch context and can access secrets) and grants contents: write pull-requests: write statuses: write actions: write. The action contributor-assistant/github-action@v2.6.1 is a floating tag reference. A compromised upstream action or a carefully crafted PR could potentially abuse these elevated permissions. The CLA assistant writes a JSON file (signatures/cla.json) to the cla-signatures branch which requires write access but the scope could be narrowed.","1) Pin contributor-assistant/github-action to a full commit SHA. 2) Scope permissions to the minimum required: the action only needs pull-requests: write statuses: write and the CLA_TOKEN for writing the signatures branch — remove actions: write if not needed by the action. 3) Review whether the action performs any untrusted code execution from PR branches (pull_request_target risk).",fixed
SEC-049,medium,build,.github/workflows/security.yml,49,A05 - Security Misconfiguration,security.yml Trivy scan uses aquasecurity/trivy-action@v0.35.0 (floating minor tag),"security.yml references aquasecurity/trivy-action@v0.35.0. While this is more specific than @main it is not a commit SHA and could be silently updated.","Pin to full commit SHA.",open
SEC-050,medium,ops,plugwerk-server/plugwerk-server-backend/src/main/resources/application.yml,82,A09 - Logging and Monitoring,Actuator exposes prometheus endpoint without authentication requirement documented,"application.yml exposes three actuator endpoints: health info prometheus (management.endpoints.web.exposure.include). The health endpoint correctly uses show-details: when-authorized. The prometheus endpoint exposes metrics including JVM heap size thread counts and HTTP request counts which can leak operational intelligence to unauthenticated callers if not protected by the Spring Security config (owned by SBS lane). This entry flags the exposure; SBS lane should confirm the prometheus endpoint is behind authentication or accessible only from internal network.","Verify that the /actuator/prometheus endpoint requires authentication in the Spring Security config. If the endpoint is intended for a Prometheus scraper consider requiring a dedicated scraper token or limiting access by IP at the reverse proxy level.",open
SEC-051,info,ops,plugwerk-server/plugwerk-server-backend/src/main/resources/application.yml,1,A09 - Logging and Monitoring,No spring.servlet.multipart explicit config observed — relying on MultipartConfig bean,"Comment in application.yml (line 22-25) states that multipart limits are set programmatically at bean-creation time from the application_setting table with a hard 1 GB ceiling. This is correct per ADR-0016. No misconfiguration detected. Recording as info for completeness.","No action required. Ensure ADR-0016 1 GB ceiling is enforced in MultipartConfig.kt and that the ceiling cannot be overridden via user-supplied settings.",open
SEC-052,info,api-contract,plugwerk-api/src/main/resources/openapi/plugwerk-api.yaml,106,A01 - Broken Access Control,OpenAPI top-level security: [] intentionally overridden per-operation — design is correct,"The OpenAPI spec sets a top-level security: [] (no global default) and every operation explicitly declares its own security requirements. All authenticated endpoints declare bearer/apiKey schemes. Public endpoints (/api/v1/config GET /namespaces/{ns}/plugins.json catalog endpoints update-check) are correctly marked security: []. No accidentally-public operations detected.","No action required. Continue to ensure every new operation explicitly declares its security scheme.",open
SEC-053,info,ops,plugwerk-server/plugwerk-server-backend/src/dist/docker-compose.yml,1,A05 - Security Misconfiguration,hadolint scan returned clean — no Dockerfile lint issues,"The hadolint.txt artifact contains no findings confirming no obvious Dockerfile anti-patterns (RUN apt-get without no-install-recommends ADD vs COPY shell form ENTRYPOINT etc.). The non-root user USER plugwerk is present. Reporting as confirmed clean pass.","No action required.",open
SEC-FP-001,info,docs,docker/dockerhub-readme.md,51,Gitleaks Triage,"Gitleaks finding SEC-FP-001: PLUGWERK_ENCRYPTION_KEY: exactly16charss — confirmed false positive","File docker/dockerhub-readme.md line 51 contains PLUGWERK_ENCRYPTION_KEY: exactly16charss inside a documentation Quick Start compose snippet. The value is a deliberate placeholder example (16 chars exactly to match the AES-128 requirement) not a real secret. Entropy score 3.51 is low. The surrounding context (lines 49-52) clearly shows these are documentation examples that should be replaced. Not a real credential.","No rotation required. Consider adding a gitleaks:allow comment or .gitleaksignore rule to suppress future false positives in doc files.",closed
